animal_type,has_name,age_days_outcome,age_group_intake,los_at_shelter,month_of_outcome,is_fixed,breed_type,color_group,intake_condition_group,agg_cluster,gmm_cluster,gmm_soft_cluster,density_score
Dog,1,5114,Senior,2,January,1,Mix,Gold,Injured,0,0,1.0,42.021449291855824
Cat,1,1098,Adult,2,March,0,Mix,Black,Healthy/Normal,0,0,1.0,49.128480316559035
Cat,1,374,Young Adult,9,January,1,Mix,Grey,Healthy/Normal,0,1,1.0,77.68728734487534
Dog,1,747,Young Adult,16,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.78705603277855
Dog,1,684,Young Adult,16,December,1,Pure,Black,Healthy/Normal,0,1,1.0,88.06153605458913
Dog,0,735,Young Adult,4,October,1,Pure,White,Healthy/Normal,0,2,1.0,51.22467117738706
Dog,1,398,Young Adult,33,April,1,Mix,Red,Healthy/Normal,0,1,1.0,73.94497312333874
Cat,0,371,Young Adult,4,February,0,Mix,Red,Healthy/Normal,0,2,1.0,39.000687960007475
Cat,1,83,Puppy/Kitten,9,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.14262382539512
Cat,1,3656,Senior,3,December,1,Mix,Red,Injured,0,0,1.0,39.41832396573542
Dog,0,735,Young Adult,4,May,1,Mix,Black,Healthy/Normal,0,2,1.0,50.68301901066933
Cat,0,78,Puppy/Kitten,8,December,0,Pure,White,Healthy/Normal,0,2,1.0,50.634039816731665
Dog,1,365,Puppy/Kitten,13,February,1,Mix,White,Healthy/Normal,0,1,1.0,86.15458136391737
Dog,1,68,Puppy/Kitten,12,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.71589125117389
Dog,1,373,Young Adult,8,April,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.18858576806119
Other,0,735,Young Adult,3,March,0,Pure,Black,Healthy/Normal,0,2,1.0,44.637867904419146
Dog,1,160,Puppy/Kitten,23,February,1,Mix,Black,Healthy/Normal,0,1,1.0,86.66243286990397
Dog,1,375,Young Adult,10,April,1,Pure,Brown,Healthy/Normal,0,1,1.0,81.6058249294296
Dog,1,1836,Adult,10,December,1,Mix,White,Healthy/Normal,0,1,1.0,86.82477054935042
Dog,1,379,Young Adult,14,December,1,Pure,Black,Healthy/Normal,0,1,1.0,87.46945616306222
Cat,1,120,Puppy/Kitten,27,December,1,Pure,Grey,Healthy/Normal,0,1,1.0,80.16273020371935
Cat,1,83,Puppy/Kitten,8,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.85614561505635
Dog,1,1474,Adult,13,July,1,Mix,Grey,Healthy/Normal,0,1,1.0,76.83159076226501
Cat,1,185,Puppy/Kitten,32,March,1,Pure,Black,Healthy/Normal,0,1,1.0,84.86740045915268
Dog,1,745,Young Adult,15,December,1,Pure,White,Healthy/Normal,0,1,1.0,88.05887531595512
Cat,0,48,Puppy/Kitten,10,June,0,Pure,Black,Injured,0,2,1.0,45.4824371530099
Dog,1,376,Young Adult,11,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.23973666843598
Dog,1,369,Young Adult,3,August,0,Mix,White,Healthy/Normal,0,2,1.0,50.90057751178095
Dog,1,1848,Adult,21,May,1,Mix,White,Healthy/Normal,0,1,1.0,85.44415737529218
Cat,1,50,Puppy/Kitten,5,November,0,Mix,Red,Healthy/Normal,0,2,1.0,43.22347092501363
Cat,0,158,Puppy/Kitten,4,September,1,Mix,Black,Healthy/Normal,0,2,1.0,51.90943941262728
Dog,1,291,Puppy/Kitten,15,February,1,Mix,Black,Healthy/Normal,0,1,1.0,86.46298497193415
Dog,1,184,Puppy/Kitten,38,November,1,Mix,Gold,Healthy/Normal,0,1,1.0,76.16141085516351
Dog,1,2926,Senior,3,June,1,Mix,White,Healthy/Normal,0,0,1.0,54.01483142048282
Dog,1,1838,Adult,12,October,1,Mix,Black,Healthy/Normal,0,1,1.0,85.66246103195026
Cat,1,81,Puppy/Kitten,9,October,1,Mix,Black,Healthy/Normal,0,1,1.0,87.0775549613643
Cat,0,85,Puppy/Kitten,24,June,1,Pure,Black,Healthy/Normal,0,2,1.0,53.10059544109491
Cat,1,38,Puppy/Kitten,6,September,0,Mix,White,Healthy/Normal,0,2,1.0,52.09218857849545
Dog,1,1102,Adult,6,April,1,Mix,Black,Healthy/Normal,0,1,1.0,82.68240776576326
Cat,1,373,Young Adult,7,January,0,Mix,Other,Healthy/Normal,0,2,1.0,44.61091744217167
Dog,1,124,Puppy/Kitten,4,June,0,Mix,White,Healthy/Normal,0,2,1.0,53.74659210687534
Cat,1,187,Puppy/Kitten,2,January,1,Pure,Black,Healthy/Normal,0,1,1.0,86.6572649651119
Dog,0,734,Young Adult,3,October,0,Mix,Black,Healthy/Normal,0,2,1.0,50.97294365186424
Dog,1,310,Puppy/Kitten,5,March,1,Pure,Gold,Healthy/Normal,0,1,1.0,73.90580363600456
Cat,1,83,Puppy/Kitten,39,October,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.59543481756988
Cat,1,1468,Adult,7,January,1,Pure,White,Healthy/Normal,0,1,1.0,84.1194013075437
Dog,1,738,Young Adult,8,September,1,Mix,Black,Healthy/Normal,0,1,1.0,87.34454987070923
Cat,0,94,Puppy/Kitten,5,June,1,Mix,White,Healthy/Normal,0,2,1.0,53.603112941772686
Dog,1,563,Young Adult,17,September,1,Pure,Brown,Healthy/Normal,0,1,1.0,83.25708167597884
Cat,1,86,Puppy/Kitten,40,August,1,Mix,White,Healthy/Normal,0,1,1.0,88.21759648732255
Cat,1,1127,Adult,32,June,1,Mix,Brown,Healthy/Normal,0,1,1.0,80.40295861295179
Cat,1,3293,Senior,6,January,1,Pure,Brown,Healthy/Normal,0,0,1.0,49.64381543621141
Cat,0,415,Young Adult,1,May,1,Mix,White,Healthy/Normal,0,2,1.0,50.64024922062268
Dog,1,75,Puppy/Kitten,1,April,1,Pure,Black,Healthy/Normal,0,1,1.0,85.04133621295993
Dog,1,1490,Adult,1,January,0,Pure,White,Healthy/Normal,0,0,1.0,53.10287294330245
Bird,0,733,Young Adult,2,April,0,Pure,Brown,Healthy/Normal,0,2,1.0,10.83306797654781
Other,0,366,Young Adult,1,March,0,Mix,Brown,Healthy/Normal,0,2,1.0,43.57474056310417
Cat,0,63,Puppy/Kitten,2,June,1,Mix,Brown,Healthy/Normal,0,2,1.0,51.92790617276503
Cat,1,120,Puppy/Kitten,58,December,0,Mix,Brown,Healthy/Normal,0,2,1.0,47.51213305676966
Dog,1,732,Young Adult,1,February,0,Mix,Grey,Injured,0,2,1.0,34.88968026159901
Cat,1,159,Puppy/Kitten,31,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.99589193344347
Cat,1,67,Puppy/Kitten,10,June,1,Pure,Other,Healthy/Normal,0,1,1.0,82.89252905322378
Dog,0,100,Puppy/Kitten,9,March,0,Pure,Brown,Other/Unknown,0,2,1.0,-70.73799888574266
Cat,1,736,Young Adult,5,November,1,Pure,White,Healthy/Normal,0,1,1.0,85.05011113509526
Dog,1,369,Young Adult,4,January,0,Pure,Gold,Healthy/Normal,0,2,1.0,34.7978313869169
Cat,1,755,Young Adult,24,July,1,Mix,Black,Healthy/Normal,0,1,1.0,85.92460941223138
Cat,1,64,Puppy/Kitten,20,March,1,Pure,Brown,Healthy/Normal,0,1,1.0,82.56351231890532
Cat,1,3418,Senior,36,June,1,Mix,Other,Healthy/Normal,0,0,1.0,47.50042976064431
Dog,1,97,Puppy/Kitten,2,June,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.8455740272727
Cat,1,802,Young Adult,72,August,1,Pure,White,Healthy/Normal,0,1,1.0,86.05424077941923
Dog,1,827,Young Adult,96,August,1,Mix,White,Healthy/Normal,0,1,1.0,87.73665076435007
Cat,1,76,Puppy/Kitten,4,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.13055252837613
Cat,0,56,Puppy/Kitten,4,May,1,Mix,Grey,Healthy/Normal,0,2,1.0,47.01491920866156
Cat,0,114,Puppy/Kitten,7,September,1,Mix,Grey,Healthy/Normal,0,2,1.0,46.87040522784561
Cat,1,2832,Senior,197,August,1,Mix,Other,Injured,0,0,1.0,40.48360122153238
Other,0,370,Young Adult,4,October,0,Pure,Gold,Sick/Medical,0,2,1.0,22.827089626847908
Dog,0,145,Puppy/Kitten,7,March,1,Mix,White,Healthy/Normal,0,2,1.0,50.23878016991253
Cat,1,72,Puppy/Kitten,34,August,1,Pure,Brown,Healthy/Normal,0,1,1.0,85.83620337730092
Cat,1,68,Puppy/Kitten,8,May,1,Mix,Other,Healthy/Normal,0,1,1.0,81.77462784754296
Dog,1,448,Young Adult,83,June,1,Mix,Black,Healthy/Normal,0,1,1.0,86.9147161498942
Dog,1,384,Young Adult,17,November,1,Mix,Black,Healthy/Normal,0,1,1.0,86.75981916951575
Dog,1,4389,Senior,6,September,1,Mix,Black,Healthy/Normal,0,0,1.0,53.34675064576142
Dog,1,228,Puppy/Kitten,17,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.62199499097834
Dog,1,375,Young Adult,9,March,1,Mix,Black,Healthy/Normal,0,1,1.0,85.82355393626533
Dog,0,69,Puppy/Kitten,26,July,1,Pure,Black,Healthy/Normal,0,2,1.0,53.03982892998265
Cat,0,127,Puppy/Kitten,4,November,0,Pure,Brown,Healthy/Normal,0,2,1.0,50.62462750674318
Cat,1,99,Puppy/Kitten,74,November,1,Pure,Black,Life Stage/Developmental,0,1,0.9999999999775326,57.96256215130084
Cat,0,551,Young Adult,4,March,1,Mix,White,Healthy/Normal,0,2,1.0,48.54521766687344
Other,0,734,Young Adult,3,October,0,Pure,Black,Injured,0,2,1.0,40.33598142911899
Cat,1,93,Puppy/Kitten,31,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.21080987550165
Cat,0,369,Young Adult,3,September,0,Pure,Brown,Healthy/Normal,0,2,1.0,48.207341661954544
Cat,1,71,Puppy/Kitten,10,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.89174145452796
Cat,1,270,Puppy/Kitten,11,August,1,Mix,Black,Healthy/Normal,0,1,1.0,87.84058383792362
Dog,1,1102,Adult,6,December,1,Pure,Black,Healthy/Normal,0,1,1.0,84.02858155027046
Dog,1,408,Young Adult,1,March,1,Mix,Black,Healthy/Normal,0,1,1.0,85.98948184085013
Dog,1,187,Puppy/Kitten,7,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.92103829063389
Cat,1,440,Young Adult,73,June,1,Pure,Other,Healthy/Normal,0,1,1.0,81.34015362218703
Cat,1,1469,Adult,8,May,1,Pure,Red,Healthy/Normal,0,1,1.0,72.92612322588364
Dog,1,736,Young Adult,5,January,1,Mix,Gold,Healthy/Normal,0,1,1.0,76.9360998536398
Dog,1,211,Puppy/Kitten,30,April,1,Mix,White,Injured,0,1,1.0,75.39786010706688
Dog,1,183,Puppy/Kitten,1,March,1,Pure,White,Healthy/Normal,0,1,1.0,85.26946715272594
Dog,1,738,Young Adult,7,May,1,Mix,White,Healthy/Normal,0,1,1.0,86.98414789548589
Dog,1,1126,Adult,30,June,1,Mix,Gold,Healthy/Normal,0,1,0.9999999999998295,72.9725466420691
Dog,1,781,Young Adult,50,October,1,Pure,White,Healthy/Normal,0,1,1.0,86.75073372263866
Dog,1,967,Young Adult,53,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.27149964675355
Dog,1,1104,Adult,7,March,1,Mix,White,Healthy/Normal,0,1,1.0,82.9304617437661
Dog,1,735,Young Adult,4,June,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.01028111192842
Cat,1,738,Young Adult,8,December,1,Pure,White,Healthy/Normal,0,1,1.0,86.43005528395797
Dog,1,377,Young Adult,10,July,1,Mix,White,Healthy/Normal,0,1,1.0,87.65875860743215
Dog,1,352,Puppy/Kitten,109,December,1,Pure,Black,Healthy/Normal,0,1,1.0,87.14602751436344
Dog,1,913,Young Adult,5,November,1,Mix,White,Healthy/Normal,0,1,1.0,86.58605131261463
Cat,0,190,Puppy/Kitten,6,October,0,Pure,Brown,Healthy/Normal,0,2,1.0,50.91817540765555
Dog,1,378,Young Adult,12,March,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.24450263397493
Dog,0,66,Puppy/Kitten,4,March,1,Mix,Black,Healthy/Normal,0,2,1.0,50.22208366696078
Dog,1,225,Puppy/Kitten,74,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.79020693031585
Dog,1,77,Puppy/Kitten,5,March,1,Mix,Black,Healthy/Normal,0,1,1.0,85.89071004287264
Bird,1,375,Young Adult,9,June,0,Pure,Black,Healthy/Normal,0,2,1.0,14.164947574754507
Dog,0,184,Puppy/Kitten,4,November,1,Pure,White,Healthy/Normal,0,2,1.0,51.98698879428433
Cat,1,76,Puppy/Kitten,74,June,1,Mix,Black,Life Stage/Developmental,0,1,0.9999999999193179,58.60443978830034
Dog,1,584,Young Adult,2,July,1,Mix,Black,Healthy/Normal,0,1,1.0,87.90871191659483
Cat,0,370,Young Adult,5,December,1,Mix,Black,Healthy/Normal,0,2,1.0,49.10073953636553
Dog,1,72,Puppy/Kitten,71,June,1,Pure,Black,Healthy/Normal,0,1,1.0,86.74139593924522
Cat,1,49,Puppy/Kitten,4,October,0,Pure,White,Healthy/Normal,0,2,1.0,51.9154568145186
Cat,1,367,Young Adult,2,January,1,Mix,Other,Healthy/Normal,0,1,1.0,81.41467062208034
Dog,0,4753,Senior,4,August,1,Pure,Grey,Healthy/Normal,0,0,1.0,40.12376933144974
Dog,1,861,Young Adult,3,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.20213815670222
Dog,0,370,Young Adult,5,April,1,Pure,Black,Healthy/Normal,0,2,1.0,47.5665508189829
Cat,1,82,Puppy/Kitten,39,July,0,Mix,Black,Healthy/Normal,0,2,1.0,53.02576213847309
Dog,1,377,Young Adult,10,February,1,Mix,Black,Healthy/Normal,0,1,1.0,86.49649661157464
Dog,1,1464,Adult,2,November,1,Mix,Black,Healthy/Normal,0,1,1.0,85.84327682742216
Cat,1,1106,Adult,10,January,1,Pure,Brown,Healthy/Normal,0,1,1.0,79.90589064313569
Dog,1,196,Puppy/Kitten,15,July,1,Mix,Black,Healthy/Normal,0,1,1.0,88.17498500687552
Cat,1,56,Puppy/Kitten,11,May,0,Mix,White,Healthy/Normal,0,2,1.0,52.163221498091225
Dog,1,1689,Adult,1,April,1,Mix,Black,Healthy/Normal,0,1,1.0,85.08959644251159
Dog,0,1102,Adult,6,March,1,Pure,White,Healthy/Normal,0,0,1.0,49.28267650373627
Cat,1,782,Young Adult,52,June,1,Mix,White,Healthy/Normal,0,1,1.0,85.96896011449802
Dog,1,309,Puppy/Kitten,5,November,1,Pure,Tricolor,Healthy/Normal,0,1,1.0,66.54686549301105
Dog,1,1645,Adult,7,November,0,Mix,White,Healthy/Normal,0,0,1.0,53.375176624082464
Cat,0,70,Puppy/Kitten,8,August,1,Pure,Black,Healthy/Normal,0,2,1.0,52.1048540322068
Cat,1,1540,Adult,4,December,1,Pure,Other,Healthy/Normal,0,1,1.0,80.93474578966112
Cat,1,1156,Adult,59,December,1,Mix,Black,Healthy/Normal,0,1,1.0,83.44459805119884
Cat,1,85,Puppy/Kitten,62,August,1,Mix,Grey,Healthy/Normal,0,1,1.0,79.9854013075373
Cat,1,574,Young Adult,38,June,1,Mix,White,Healthy/Normal,0,1,1.0,86.27032680712367
Cat,0,737,Young Adult,6,September,0,Mix,Red,Healthy/Normal,0,2,1.0,41.478234832380075
Cat,1,120,Puppy/Kitten,65,August,1,Mix,Other,Healthy/Normal,0,1,1.0,83.9645497447833
Dog,1,3288,Senior,1,October,0,Mix,Brown,Injured,0,0,1.0,44.522984040962875
Dog,1,779,Young Adult,48,June,1,Pure,Black,Healthy/Normal,0,1,1.0,87.09158037637177
Dog,0,65,Puppy/Kitten,4,May,1,Pure,Black,Healthy/Normal,0,2,1.0,51.84174923331143
Dog,1,366,Young Adult,1,April,0,Pure,Red,Healthy/Normal,0,2,1.0,36.81990416634656
Dog,1,2609,Senior,2,May,1,Mix,White,Healthy/Normal,0,0,1.0,53.15600497277992
Cat,1,75,Puppy/Kitten,7,August,1,Mix,White,Healthy/Normal,0,1,1.0,88.1167693210926
Cat,1,766,Young Adult,9,November,1,Mix,Black,Sick/Medical,0,1,1.0,67.4331215947095
Dog,0,734,Young Adult,4,September,1,Pure,Brown,Healthy/Normal,0,2,1.0,47.76643934335047
Dog,0,66,Puppy/Kitten,4,August,1,Mix,Black,Healthy/Normal,0,2,1.0,52.58843889597698
Dog,1,1463,Adult,2,May,1,Pure,Black,Healthy/Normal,0,1,1.0,84.68352816941564
Dog,1,368,Young Adult,3,May,1,Pure,Brown,Healthy/Normal,0,1,1.0,82.27698006333746
Dog,1,1835,Adult,9,January,1,Mix,Gold,Healthy/Normal,0,1,0.9999999999999432,75.30009939531887
Cat,1,115,Puppy/Kitten,84,November,1,Pure,Other,Sick/Medical,0,1,1.0,66.04218262193945
Dog,1,71,Puppy/Kitten,10,June,1,Pure,Black,Healthy/Normal,0,1,1.0,87.05486322537571
Cat,1,36,Puppy/Kitten,3,August,0,Pure,Other,Healthy/Normal,0,2,1.0,47.74965370163191
Dog,1,54,Puppy/Kitten,1,August,0,Mix,White,Healthy/Normal,0,2,1.0,52.624007246819815
Cat,1,54,Puppy/Kitten,24,November,0,Mix,Black,Healthy/Normal,0,2,1.0,51.92460023644327
Dog,1,257,Puppy/Kitten,12,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.14959066726762
Dog,1,1101,Adult,6,March,1,Mix,Black,Healthy/Normal,0,1,1.0,82.75649510524124
Cat,1,4427,Senior,44,May,1,Mix,White,Healthy/Normal,0,0,1.0,52.04688813789209
Dog,1,2193,Adult,1,December,0,Pure,Red,Healthy/Normal,0,0,1.0,41.39767018651515
Dog,0,371,Young Adult,4,December,1,Mix,Black,Healthy/Normal,0,2,1.0,49.887995531376646
Dog,1,502,Young Adult,22,April,1,Mix,Black,Healthy/Normal,0,1,1.0,86.13454035282814
Dog,1,1096,Young Adult,34,June,1,Pure,Black,Healthy/Normal,0,1,1.0,85.15294029116738
Cat,1,136,Puppy/Kitten,99,January,1,Mix,Black,Healthy/Normal,0,1,1.0,86.63837031829831
Cat,1,112,Puppy/Kitten,35,August,0,Pure,Black,Healthy/Normal,0,2,1.0,51.663018558495914
Dog,1,2643,Senior,5,March,1,Mix,Brown,Healthy/Normal,0,0,1.0,49.452295274680715
Cat,1,112,Puppy/Kitten,81,August,1,Pure,Brown,Healthy/Normal,0,1,1.0,85.60527869243394
Cat,1,103,Puppy/Kitten,11,December,0,Mix,White,Healthy/Normal,0,2,1.0,51.056156243455135
Cat,0,36,Puppy/Kitten,1,May,0,Pure,Black,Healthy/Normal,0,2,1.0,52.03969857641472
Dog,1,1465,Adult,4,April,1,Mix,White,Healthy/Normal,0,1,1.0,85.33318180686169
Cat,1,743,Young Adult,12,June,1,Pure,Other,Healthy/Normal,0,1,1.0,81.53759121480756
Cat,1,64,Puppy/Kitten,54,October,1,Mix,White,Healthy/Normal,0,1,1.0,86.97004317110365
Dog,1,1102,Adult,5,September,1,Mix,White,Healthy/Normal,0,1,1.0,83.850178560886
Dog,1,1962,Adult,5,August,1,Pure,White,Healthy/Normal,0,1,1.0,84.87408439005088
Dog,1,65,Puppy/Kitten,4,July,1,Pure,White,Healthy/Normal,0,1,1.0,87.58177668524455
Cat,1,64,Puppy/Kitten,15,November,1,Pure,Grey,Healthy/Normal,0,1,1.0,79.16982526664307
Dog,0,83,Puppy/Kitten,76,December,1,Mix,Black,Healthy/Normal,0,2,1.0,48.69937373895595
Dog,1,1489,Adult,28,July,1,Mix,Black,Healthy/Normal,0,1,1.0,86.66689878879136
Cat,1,57,Puppy/Kitten,4,September,0,Mix,Black,Healthy/Normal,0,2,1.0,52.00158455585482
Dog,1,4845,Senior,3,January,1,Mix,Black,Healthy/Normal,0,0,1.0,53.62981712184266
Cat,1,746,Young Adult,15,January,0,Pure,White,Healthy/Normal,0,2,1.0,48.73056131830241
Dog,1,1463,Adult,2,February,1,Mix,White,Healthy/Normal,0,1,1.0,85.60066789315779
Dog,0,1466,Adult,5,August,0,Mix,Brown,Healthy/Normal,0,0,1.0,48.00319349868096
Bird,0,37,Puppy/Kitten,6,May,0,Pure,Brown,Sick/Medical,0,2,1.0,1.4286367245253195
Dog,1,637,Young Adult,71,June,1,Pure,Gold,Healthy/Normal,0,1,1.0,75.89551785043042
Dog,1,1381,Adult,4,January,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.69140943566441
Dog,1,1936,Adult,2,January,1,Pure,Black,Healthy/Normal,0,1,1.0,84.88248741851191
Dog,1,1102,Adult,6,February,1,Pure,Brown,Healthy/Normal,0,1,1.0,79.06525337490406
Dog,1,369,Young Adult,3,September,0,Mix,White,Healthy/Normal,0,2,1.0,51.063070308856936
Dog,1,361,Puppy/Kitten,6,November,1,Pure,Grey,Healthy/Normal,0,1,1.0,76.31205956399047
Dog,1,1829,Adult,21,August,1,Pure,Black,Healthy/Normal,0,1,1.0,85.7519258548251
Dog,0,187,Puppy/Kitten,4,December,1,Mix,Tricolor,Healthy/Normal,0,2,1.0,28.275002690235766
Dog,1,1382,Adult,285,June,1,Pure,White,Healthy/Normal,0,1,0.9999999999998721,76.82040058144732
Dog,1,3660,Senior,7,November,1,Mix,Black,Healthy/Normal,0,0,1.0,54.11941645468919
Cat,1,206,Puppy/Kitten,53,December,1,Mix,White,Healthy/Normal,0,1,1.0,88.27197002980613
Cat,0,34,Puppy/Kitten,3,June,0,Mix,Black,Healthy/Normal,0,2,1.0,53.33281274533967
Dog,0,1831,Adult,3,November,0,Mix,Black,Injured,0,0,1.0,47.07173630185407
Dog,1,1100,Adult,4,May,1,Mix,White,Healthy/Normal,0,1,1.0,83.37733832214889
Cat,1,301,Puppy/Kitten,28,November,1,Pure,Red,Healthy/Normal,0,1,1.0,76.66824427246739
Cat,1,111,Puppy/Kitten,52,May,1,Mix,Other,Healthy/Normal,0,1,1.0,81.77686214733929
Cat,1,58,Puppy/Kitten,11,September,0,Pure,Black,Sick/Medical,0,2,1.0,41.53839678282043
Dog,0,150,Puppy/Kitten,5,July,1,Mix,Black,Healthy/Normal,0,2,1.0,53.70200253356972
Cat,0,104,Puppy/Kitten,12,September,1,Pure,Black,Healthy/Normal,0,2,1.0,51.86916319965383
Dog,1,65,Puppy/Kitten,3,January,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,67.51398098958775
Cat,0,71,Puppy/Kitten,9,July,1,Mix,Brown,Healthy/Normal,0,2,1.0,51.955261697895516
Cat,1,84,Puppy/Kitten,2,July,1,Mix,Other,Healthy/Normal,0,1,1.0,83.97829347064138
Dog,1,1100,Adult,3,July,0,Pure,Black,Healthy/Normal,0,0,1.0,51.59098835077328
Dog,1,2924,Senior,1,November,0,Mix,White,Healthy/Normal,0,0,1.0,52.27857870826404
Dog,1,413,Young Adult,47,July,1,Pure,White,Healthy/Normal,0,1,1.0,87.10017414168348
Dog,1,1502,Adult,58,June,1,Mix,White,Injured,0,1,0.9999999999999716,76.43119556987112
Dog,1,4750,Senior,1,December,1,Pure,White,Injured,0,0,1.0,47.9191014497842
Dog,1,140,Puppy/Kitten,11,November,0,Mix,Grey,Healthy/Normal,0,2,1.0,45.222220720396905
Other,0,368,Young Adult,2,March,0,Mix,Grey,Healthy/Normal,0,2,1.0,37.55556957157316
Cat,1,84,Puppy/Kitten,23,June,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.96004905454627
Dog,1,73,Puppy/Kitten,1,April,1,Mix,White,Healthy/Normal,0,1,1.0,85.76431082956618
Dog,1,843,Young Adult,75,September,1,Mix,Black,Healthy/Normal,0,1,1.0,87.07687782729816
Cat,1,127,Puppy/Kitten,5,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.11763319476357
Cat,1,97,Puppy/Kitten,61,July,1,Pure,Brown,Healthy/Normal,0,1,1.0,85.72805717443411
Dog,1,375,Young Adult,10,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.11242565616563
Dog,0,735,Young Adult,5,April,1,Mix,White,Healthy/Normal,0,2,1.0,49.125255311850225
Dog,1,247,Puppy/Kitten,4,October,0,Mix,White,Healthy/Normal,0,2,1.0,52.80019029199526
Cat,1,77,Puppy/Kitten,40,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.20769080605525
Cat,1,794,Young Adult,63,December,1,Pure,White,Healthy/Normal,0,1,1.0,86.57640577837637
Dog,1,75,Puppy/Kitten,6,January,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,67.53441464695044
Cat,0,63,Puppy/Kitten,1,November,0,Mix,Black,Healthy/Normal,0,2,1.0,52.205653511453534
Cat,1,108,Puppy/Kitten,15,August,1,Mix,White,Healthy/Normal,0,1,1.0,88.16595649870213
Dog,1,103,Puppy/Kitten,81,April,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,65.78339351339442
Cat,0,45,Puppy/Kitten,14,June,0,Mix,White,Healthy/Normal,0,2,1.0,53.3605543263384
Dog,0,736,Young Adult,6,June,1,Mix,Gold,Healthy/Normal,0,2,1.0,37.83209384503596
Dog,1,2780,Senior,38,October,1,Pure,Black,Healthy/Normal,0,0,1.0,54.03392251405292
Dog,1,63,Puppy/Kitten,2,June,1,Mix,Gold,Healthy/Normal,0,1,1.0,76.36706756191727
Dog,0,12,Puppy/Kitten,3,August,0,Pure,White,Life Stage/Developmental,0,2,1.0,38.73818162295922
Dog,1,2929,Senior,6,June,1,Mix,White,Healthy/Normal,0,0,1.0,54.02811804291226
Cat,1,152,Puppy/Kitten,24,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.20733552885994
Dog,1,1096,Young Adult,5,September,0,Pure,White,Healthy/Normal,0,2,1.0,44.47962275397566
Dog,1,1829,Adult,2,May,0,Mix,Grey,Healthy/Normal,0,0,1.0,43.675235385774506
Other,0,734,Young Adult,3,April,0,Pure,Black,Sick/Medical,0,2,1.0,37.4939641705612
Dog,1,146,Puppy/Kitten,8,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.80067976811092
Dog,1,736,Young Adult,4,August,0,Mix,Brown,Healthy/Normal,0,2,1.0,48.81149409795633
Dog,1,1064,Young Adult,75,June,1,Pure,Black,Healthy/Normal,0,1,1.0,85.55886180709702
Dog,1,474,Young Adult,49,November,1,Mix,White,Healthy/Normal,0,1,1.0,87.1643963682027
Cat,1,65,Puppy/Kitten,40,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.44460902955548
Dog,1,378,Young Adult,13,January,0,Mix,White,Healthy/Normal,0,2,1.0,49.59819308327708
Dog,1,733,Young Adult,1,December,1,Pure,Black,Healthy/Normal,0,1,1.0,87.86107047144814
Cat,1,1489,Adult,28,November,1,Pure,White,Healthy/Normal,0,1,1.0,84.02042151035933
Dog,1,187,Puppy/Kitten,3,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.59211270055162
Dog,0,735,Young Adult,4,March,1,Mix,Black,Healthy/Normal,0,2,1.0,49.02138166010343
Cat,0,259,Puppy/Kitten,14,November,1,Pure,Red,Healthy/Normal,0,2,1.0,42.95120712520699
Cat,1,95,Puppy/Kitten,63,November,1,Mix,White,Life Stage/Developmental,0,1,0.9999999999605222,58.15626408593652
Dog,0,371,Young Adult,5,December,1,Pure,White,Healthy/Normal,0,2,1.0,49.429021142041975
Dog,1,65,Puppy/Kitten,20,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.24586871766574
Bird,0,2194,Adult,2,June,0,Mix,Brown,Injured,0,2,1.0,-102.04432665451694
Other,0,367,Young Adult,1,July,0,Pure,Brown,Healthy/Normal,0,2,1.0,46.296743406359695
Dog,1,1292,Adult,14,June,1,Mix,White,Healthy/Normal,0,1,1.0,85.58693322394736
