animal_type,has_name,outcome_group,age_days_outcome,age_group_intake,los_at_shelter,month_of_outcome,is_fixed,breed_type,color_group,intake_condition_group,dbscan_cluster
Cat,1,Positive,93,Puppy/Kitten,32,August,1,Mix,Brown,Healthy/Normal,0
Cat,0,Neutral,734,Young Adult,4,February,0,Pure,White,Healthy/Normal,0
Dog,1,Positive,1106,Adult,11,June,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,2021,Adult,4,March,1,Pure,Brown,Healthy/Normal,0
Dog,0,Neutral,735,Young Adult,4,April,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,487,Young Adult,91,December,1,Pure,Other,Injured,0
Cat,1,Neutral,125,Puppy/Kitten,64,August,1,Pure,White,Healthy/Normal,0
Cat,1,Neutral,372,Young Adult,6,November,1,Mix,Multicolor,Healthy/Normal,0
Cat,1,Positive,3287,Senior,2,December,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,103,Puppy/Kitten,11,August,0,Mix,Grey,Healthy/Normal,0
Cat,0,Positive,66,Puppy/Kitten,5,December,1,Mix,Red,Healthy/Normal,0
Cat,1,Neutral,1102,Adult,7,January,0,Mix,Other,Injured,0
Cat,1,Positive,99,Puppy/Kitten,51,September,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,2203,Adult,11,December,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,5124,Senior,3,December,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,741,Young Adult,4,July,1,Pure,Black,Healthy/Normal,0
Dog,1,Neutral,1835,Adult,8,May,0,Mix,Brown,Healthy/Normal,0
Cat,0,Neutral,732,Young Adult,1,June,0,Pure,White,Healthy/Normal,0
Other,1,Neutral,749,Young Adult,17,September,0,Mix,Black,Healthy/Normal,0
Cat,1,Positive,147,Puppy/Kitten,71,September,1,Pure,Grey,Healthy/Normal,0
Cat,0,Negative,23,Puppy/Kitten,15,April,0,Pure,Other,Life Stage/Developmental,0
Dog,1,Neutral,3656,Senior,4,October,1,Mix,Black,Life Stage/Developmental,0
Dog,1,Neutral,108,Puppy/Kitten,4,May,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,369,Young Adult,4,January,1,Pure,White,Healthy/Normal,0
Dog,0,Neutral,1830,Adult,4,February,1,Pure,Black,Healthy/Normal,0
Dog,0,Positive,550,Young Adult,4,March,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,105,Puppy/Kitten,59,July,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,831,Young Adult,100,November,1,Mix,White,Healthy/Normal,0
Cat,0,Neutral,47,Puppy/Kitten,2,May,0,Mix,Grey,Healthy/Normal,0
Dog,1,Neutral,2218,Adult,25,July,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,732,Young Adult,2,December,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,5166,Senior,29,August,1,Pure,Other,Healthy/Normal,0
Cat,1,Positive,391,Young Adult,26,September,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,379,Young Adult,8,December,1,Mix,Brown,Healthy/Normal,0
Dog,1,Neutral,479,Young Adult,113,September,1,Pure,Tricolor,Healthy/Normal,0
Cat,1,Neutral,491,Young Adult,33,September,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,1265,Adult,9,March,1,Mix,Black,Healthy/Normal,0
Dog,0,Neutral,183,Puppy/Kitten,1,October,0,Pure,Black,Healthy/Normal,0
Cat,0,Neutral,8,Puppy/Kitten,2,January,0,Mix,White,Healthy/Normal,0
Other,0,Negative,368,Young Adult,1,September,0,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,65,Puppy/Kitten,4,November,1,Mix,Gold,Healthy/Normal,0
Cat,0,Neutral,368,Young Adult,3,January,0,Mix,White,Healthy/Normal,0
Dog,1,Positive,1307,Adult,4,April,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,86,Puppy/Kitten,54,July,1,Pure,Brown,Healthy/Normal,0
Cat,1,Positive,82,Puppy/Kitten,6,July,1,Mix,Grey,Healthy/Normal,0
Dog,0,Negative,1100,Adult,3,April,0,Mix,Brown,Healthy/Normal,0
Dog,1,Negative,1139,Adult,30,March,1,Mix,White,Healthy/Normal,0
Dog,0,Positive,57,Puppy/Kitten,53,December,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,372,Young Adult,7,February,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,64,Puppy/Kitten,21,October,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,924,Young Adult,8,February,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,741,Young Adult,9,June,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,160,Puppy/Kitten,23,August,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,369,Young Adult,4,December,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,74,Puppy/Kitten,10,February,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,808,Young Adult,77,February,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,734,Young Adult,2,April,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,63,Puppy/Kitten,3,March,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,279,Puppy/Kitten,4,October,1,Mix,Tricolor,Healthy/Normal,0
Dog,1,Neutral,1834,Adult,7,March,1,Mix,Gold,Healthy/Normal,0
Cat,1,Neutral,395,Young Adult,30,November,1,Mix,Black,Sick/Medical,0
Dog,1,Positive,4394,Senior,11,January,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,85,Puppy/Kitten,2,December,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,70,Puppy/Kitten,28,September,1,Mix,Red,Healthy/Normal,0
Cat,1,Negative,44,Puppy/Kitten,12,September,0,Pure,Other,Healthy/Normal,0
Cat,0,Neutral,95,Puppy/Kitten,18,July,1,Mix,Other,Healthy/Normal,0
Dog,0,Neutral,42,Puppy/Kitten,22,June,0,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,66,Puppy/Kitten,4,August,0,Mix,Gold,Healthy/Normal,0
Dog,0,Positive,81,Puppy/Kitten,5,August,1,Pure,White,Healthy/Normal,0
Cat,0,Neutral,3655,Senior,3,September,1,Mix,White,Sick/Medical,0
Cat,0,Positive,79,Puppy/Kitten,8,September,1,Pure,Brown,Healthy/Normal,0
Dog,1,Neutral,2562,Senior,4,October,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,4445,Senior,4,February,0,Mix,White,Injured,0
Cat,1,Neutral,373,Young Adult,7,July,0,Pure,Other,Sick/Medical,0
Cat,1,Neutral,779,Young Adult,48,February,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,65,Puppy/Kitten,2,February,1,Pure,Red,Healthy/Normal,0
Cat,1,Positive,1411,Adult,83,December,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,64,Puppy/Kitten,2,June,1,Pure,Black,Healthy/Normal,0
Dog,1,Negative,3657,Senior,4,August,0,Pure,Black,Sick/Medical,0
Cat,0,Positive,129,Puppy/Kitten,6,December,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,96,Puppy/Kitten,73,August,1,Mix,Other,Healthy/Normal,0
Cat,0,Positive,89,Puppy/Kitten,43,October,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,39,Puppy/Kitten,2,August,0,Pure,Black,Life Stage/Developmental,0
Cat,0,Positive,63,Puppy/Kitten,32,May,1,Pure,Grey,Injured,0
Other,0,Negative,33,Puppy/Kitten,1,September,0,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,733,Young Adult,1,June,1,Mix,Black,Injured,0
Dog,0,Positive,94,Puppy/Kitten,4,April,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,115,Puppy/Kitten,71,July,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,421,Puppy/Kitten,147,August,1,Pure,Other,Healthy/Normal,0
Dog,1,Positive,245,Puppy/Kitten,5,April,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,377,Young Adult,11,May,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,61,Puppy/Kitten,6,May,1,Mix,Brown,Healthy/Normal,0
Cat,0,Neutral,15,Puppy/Kitten,1,May,0,Pure,White,Life Stage/Developmental,0
Cat,0,Neutral,35,Puppy/Kitten,3,June,0,Mix,Black,Sick/Medical,0
Cat,1,Positive,187,Puppy/Kitten,2,November,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,1358,Adult,51,November,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,325,Puppy/Kitten,19,March,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,118,Puppy/Kitten,18,August,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,51,Puppy/Kitten,1,June,0,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,768,Young Adult,38,February,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,368,Young Adult,2,June,0,Pure,White,Healthy/Normal,0
Cat,1,Positive,918,Young Adult,4,October,1,Mix,White,Healthy/Normal,0
Cat,0,Positive,75,Puppy/Kitten,52,July,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,1664,Adult,13,September,0,Mix,White,Healthy/Normal,0
Dog,1,Positive,546,Young Adult,12,May,0,Mix,Black,Healthy/Normal,0
Cat,1,Positive,124,Puppy/Kitten,63,December,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,142,Puppy/Kitten,5,January,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,86,Puppy/Kitten,12,April,1,Mix,Black,Healthy/Normal,0
Other,1,Neutral,367,Young Adult,2,August,0,Pure,White,Healthy/Normal,0
Dog,1,Positive,2041,Adult,215,December,1,Mix,White,Healthy/Normal,0
Cat,0,Positive,73,Puppy/Kitten,13,November,1,Pure,Black,Healthy/Normal,0
Cat,1,Neutral,1863,Adult,5,February,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,74,Puppy/Kitten,12,June,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,305,Puppy/Kitten,48,November,1,Mix,White,Healthy/Normal,0
Dog,0,Negative,752,Young Adult,21,May,0,Mix,Brown,Injured,0
Dog,1,Neutral,736,Young Adult,6,January,0,Mix,White,Healthy/Normal,0
Cat,1,Positive,142,Puppy/Kitten,3,January,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,158,Puppy/Kitten,5,October,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,340,Puppy/Kitten,6,July,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,68,Puppy/Kitten,13,July,0,Pure,Tricolor,Sick/Medical,0
Dog,1,Positive,1827,Adult,4,September,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,4383,Senior,1,January,0,Pure,White,Life Stage/Developmental,0
Dog,1,Negative,1552,Adult,69,August,0,Pure,White,Healthy/Normal,0
Cat,0,Neutral,24,Puppy/Kitten,1,July,0,Pure,Black,Injured,0
Cat,0,Neutral,370,Young Adult,4,April,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,654,Young Adult,31,May,1,Mix,Black,Healthy/Normal,0
Cat,0,Positive,74,Puppy/Kitten,6,November,1,Mix,White,Healthy/Normal,0
Cat,1,Neutral,38,Puppy/Kitten,1,October,0,Mix,Other,Healthy/Normal,0
Dog,1,Positive,371,Young Adult,6,April,1,Mix,Brown,Healthy/Normal,0
Other,0,Negative,31,Puppy/Kitten,2,March,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,1032,Young Adult,89,June,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,557,Young Adult,10,August,0,Mix,White,Healthy/Normal,0
Cat,1,Positive,121,Puppy/Kitten,91,August,1,Mix,White,Healthy/Normal,0
Other,0,Negative,733,Young Adult,1,August,0,Mix,Black,Healthy/Normal,0
Cat,1,Positive,2262,Adult,14,May,1,Mix,Brown,Healthy/Normal,0
Cat,1,Positive,780,Young Adult,49,October,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,188,Puppy/Kitten,3,February,0,Mix,White,Healthy/Normal,0
Cat,1,Positive,175,Puppy/Kitten,9,November,1,Pure,Black,Healthy/Normal,0
Dog,1,Neutral,141,Puppy/Kitten,18,February,1,Pure,Black,Injured,0
Cat,1,Positive,91,Puppy/Kitten,39,December,1,Pure,Grey,Healthy/Normal,0
Dog,1,Positive,736,Young Adult,5,June,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,742,Young Adult,8,January,1,Pure,Brown,Healthy/Normal,0
Cat,0,Neutral,26,Puppy/Kitten,19,September,0,Mix,Red,Healthy/Normal,0
Cat,0,Positive,68,Puppy/Kitten,7,December,1,Pure,Red,Healthy/Normal,0
Dog,1,Positive,733,Young Adult,3,October,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,737,Young Adult,6,September,1,Mix,White,Healthy/Normal,0
Cat,1,Neutral,215,Puppy/Kitten,3,February,1,Pure,Black,Healthy/Normal,0
Cat,1,Neutral,55,Puppy/Kitten,1,November,0,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,737,Young Adult,5,November,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,5490,Senior,11,November,0,Mix,Black,Life Stage/Developmental,0
Cat,0,Positive,86,Puppy/Kitten,9,May,1,Pure,Other,Healthy/Normal,0
Cat,1,Positive,108,Puppy/Kitten,18,December,1,Pure,Red,Healthy/Normal,0
Dog,1,Positive,805,Young Adult,8,February,1,Pure,White,Healthy/Normal,0
Cat,1,Neutral,50,Puppy/Kitten,5,July,0,Mix,White,Sick/Medical,0
Cat,1,Positive,1121,Adult,25,May,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,2721,Senior,143,October,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,62,Puppy/Kitten,4,March,1,Mix,Tricolor,Healthy/Normal,0
Other,1,Positive,281,Puppy/Kitten,41,September,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,366,Young Adult,1,April,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,377,Young Adult,11,February,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,745,Young Adult,14,May,0,Pure,Brown,Injured,0
Cat,1,Positive,81,Puppy/Kitten,20,July,0,Pure,Black,Healthy/Normal,0
Cat,1,Positive,76,Puppy/Kitten,39,June,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,491,Young Adult,124,December,1,Mix,White,Healthy/Normal,0
Other,1,Neutral,246,Puppy/Kitten,3,May,0,Pure,White,Healthy/Normal,0
Dog,1,Neutral,1830,Adult,3,June,0,Pure,Brown,Sick/Medical,0
Dog,0,Negative,735,Young Adult,3,October,0,Mix,Brown,Injured,0
Dog,1,Positive,130,Puppy/Kitten,37,October,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,77,Puppy/Kitten,1,May,1,Mix,Black,Healthy/Normal,0
Cat,0,Negative,40,Puppy/Kitten,2,October,0,Pure,Grey,Healthy/Normal,0
Cat,1,Positive,2235,Adult,44,January,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,768,Young Adult,38,July,1,Mix,Black,Healthy/Normal,0
Cat,0,Positive,91,Puppy/Kitten,44,November,1,Mix,Red,Healthy/Normal,0
Dog,1,Positive,2251,Adult,60,May,1,Mix,White,Healthy/Normal,0
Cat,0,Positive,54,Puppy/Kitten,5,May,1,Pure,Grey,Healthy/Normal,0
Dog,1,Positive,369,Young Adult,4,February,1,Mix,White,Healthy/Normal,0
Cat,0,Positive,68,Puppy/Kitten,7,December,1,Pure,Black,Healthy/Normal,0
Dog,0,Positive,64,Puppy/Kitten,3,May,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,562,Young Adult,13,December,1,Mix,White,Injured,0
Dog,1,Positive,1155,Adult,55,January,1,Mix,White,Sick/Medical,0
Cat,0,Positive,66,Puppy/Kitten,59,August,1,Pure,Other,Life Stage/Developmental,0
Cat,1,Positive,63,Puppy/Kitten,2,October,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,349,Puppy/Kitten,13,May,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,1874,Adult,36,September,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,2566,Senior,10,April,1,Mix,Black,Healthy/Normal,0
Cat,0,Negative,35,Puppy/Kitten,3,June,0,Mix,Brown,Healthy/Normal,0
Cat,1,Positive,307,Puppy/Kitten,3,May,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,306,Puppy/Kitten,3,December,0,Mix,Black,Healthy/Normal,0
Dog,1,Positive,60,Puppy/Kitten,8,June,1,Pure,Black,Healthy/Normal,0
Dog,1,Neutral,84,Puppy/Kitten,4,February,0,Mix,White,Healthy/Normal,0
Cat,0,Positive,41,Puppy/Kitten,10,June,0,Mix,Grey,Healthy/Normal,0
Cat,1,Positive,58,Puppy/Kitten,7,May,1,Pure,Red,Healthy/Normal,0
Cat,0,Neutral,1466,Adult,5,March,0,Pure,Black,Healthy/Normal,0
Cat,1,Positive,3783,Senior,2,February,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,371,Young Adult,5,March,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,651,Young Adult,1,February,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,557,Young Adult,7,February,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,102,Puppy/Kitten,11,July,1,Pure,Other,Healthy/Normal,0
Dog,1,Positive,251,Puppy/Kitten,6,February,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,1066,Young Adult,128,June,1,Mix,White,Injured,0
Cat,1,Positive,747,Young Adult,16,November,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,98,Puppy/Kitten,7,July,1,Mix,Tricolor,Healthy/Normal,0
Dog,0,Positive,70,Puppy/Kitten,32,February,1,Pure,White,Life Stage/Developmental,0
Cat,1,Neutral,756,Young Adult,26,March,1,Mix,Black,Healthy/Normal,0
Other,0,Positive,369,Young Adult,4,July,0,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,774,Young Adult,42,July,1,Mix,White,Sick/Medical,0
Dog,1,Positive,739,Young Adult,9,August,1,Mix,Gold,Healthy/Normal,0
Dog,1,Neutral,962,Young Adult,232,June,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,1329,Adult,37,November,1,Pure,White,Healthy/Normal,0
Cat,0,Negative,39,Puppy/Kitten,8,June,0,Pure,Red,Healthy/Normal,0
Dog,1,Positive,76,Puppy/Kitten,14,December,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,2408,Adult,1,March,1,Mix,White,Healthy/Normal,0
Dog,0,Neutral,78,Puppy/Kitten,1,June,0,Pure,White,Healthy/Normal,0
Dog,1,Positive,409,Young Adult,44,December,1,Mix,Black,Healthy/Normal,0
Bird,0,Positive,125,Puppy/Kitten,5,May,0,Mix,White,Injured,0
Dog,1,Positive,1434,Adult,9,August,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,749,Young Adult,4,December,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,2216,Adult,9,August,1,Mix,White,Healthy/Normal,0
Dog,0,Positive,369,Young Adult,4,January,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,739,Young Adult,8,March,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,127,Puppy/Kitten,5,August,1,Mix,White,Healthy/Normal,0
Cat,1,Neutral,23,Puppy/Kitten,2,May,0,Mix,Brown,Life Stage/Developmental,0
Cat,1,Positive,129,Puppy/Kitten,5,September,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,1626,Adult,150,September,1,Mix,Black,Healthy/Normal,0
Dog,0,Neutral,736,Young Adult,5,November,0,Mix,Gold,Healthy/Normal,0
Dog,1,Positive,291,Puppy/Kitten,46,March,1,Mix,Gold,Injured,0
Dog,1,Positive,890,Young Adult,9,May,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,72,Puppy/Kitten,27,June,1,Mix,Grey,Healthy/Normal,0
Dog,1,Positive,65,Puppy/Kitten,4,June,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,733,Young Adult,3,August,0,Pure,White,Healthy/Normal,0
Dog,1,Positive,781,Young Adult,51,April,1,Pure,White,Healthy/Normal,0
Dog,0,Positive,96,Puppy/Kitten,3,February,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,839,Young Adult,1,March,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,5480,Senior,12,July,0,Mix,Tricolor,Healthy/Normal,0
Cat,1,Positive,169,Puppy/Kitten,138,January,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,57,Puppy/Kitten,19,June,1,Mix,Tricolor,Healthy/Normal,0
Cat,0,Neutral,369,Young Adult,3,September,0,Pure,White,Healthy/Normal,0
Cat,1,Neutral,35,Puppy/Kitten,4,August,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,78,Puppy/Kitten,31,March,1,Pure,Black,Healthy/Normal,0
Cat,1,Neutral,55,Puppy/Kitten,4,April,0,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,62,Puppy/Kitten,1,November,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,3294,Senior,7,September,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,139,Puppy/Kitten,108,August,1,Pure,Grey,Healthy/Normal,0
Dog,1,Positive,1117,Adult,20,September,1,Mix,White,Healthy/Normal,0
Cat,0,Neutral,125,Puppy/Kitten,2,November,0,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,1210,Adult,1,July,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,735,Young Adult,5,November,1,Mix,Grey,Healthy/Normal,0
Dog,1,Positive,255,Puppy/Kitten,12,April,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,111,Puppy/Kitten,4,August,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,2567,Senior,9,May,1,Pure,Black,Sick/Medical,0
Dog,1,Neutral,736,Young Adult,6,January,0,Mix,Gold,Healthy/Normal,0
Cat,1,Positive,4827,Senior,79,April,1,Mix,White,Healthy/Normal,0
Cat,1,Neutral,28,Puppy/Kitten,5,November,0,Mix,Other,Healthy/Normal,0
Cat,1,Positive,61,Puppy/Kitten,28,June,1,Pure,Brown,Healthy/Normal,0
Cat,1,Negative,113,Puppy/Kitten,8,April,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,177,Puppy/Kitten,24,October,1,Mix,Black,Sick/Medical,0
Dog,1,Positive,741,Young Adult,11,August,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,1154,Adult,58,August,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,2198,Adult,5,May,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,82,Puppy/Kitten,21,October,1,Mix,Red,Injured,0
Dog,0,Positive,73,Puppy/Kitten,62,December,1,Mix,White,Healthy/Normal,0
Cat,1,Negative,734,Young Adult,4,December,0,Pure,White,Injured,0
Dog,0,Positive,126,Puppy/Kitten,3,January,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,62,Puppy/Kitten,5,December,1,Pure,Black,Healthy/Normal,0
Cat,0,Neutral,247,Puppy/Kitten,3,June,0,Pure,White,Healthy/Normal,0
Dog,1,Positive,734,Young Adult,4,March,1,Mix,Black,Healthy/Normal,0
Dog,0,Positive,3656,Senior,3,August,1,Pure,Red,Healthy/Normal,0
Dog,1,Positive,198,Puppy/Kitten,45,December,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,1835,Adult,9,March,0,Mix,White,Sick/Medical,0
Dog,1,Neutral,409,Young Adult,43,November,1,Pure,White,Healthy/Normal,0
Dog,0,Positive,127,Puppy/Kitten,4,October,1,Pure,Black,Healthy/Normal,0
Dog,1,Neutral,2679,Senior,68,January,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,637,Young Adult,1,September,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,98,Puppy/Kitten,9,June,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,432,Young Adult,66,November,1,Mix,Grey,Healthy/Normal,0
Dog,1,Neutral,429,Young Adult,63,June,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,73,Puppy/Kitten,5,August,1,Mix,Other,Healthy/Normal,0
Cat,1,Positive,64,Puppy/Kitten,31,June,1,Pure,White,Healthy/Normal,0
Dog,0,Positive,308,Puppy/Kitten,4,March,1,Pure,Other,Healthy/Normal,0
Cat,1,Positive,94,Puppy/Kitten,8,February,1,Pure,White,Healthy/Normal,0
Cat,0,Neutral,185,Puppy/Kitten,3,August,0,Pure,Brown,Healthy/Normal,0
Dog,1,Neutral,384,Young Adult,2,November,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,737,Young Adult,7,August,1,Mix,Grey,Healthy/Normal,0
Cat,1,Positive,92,Puppy/Kitten,14,October,1,Pure,Brown,Healthy/Normal,0
Dog,0,Neutral,368,Puppy/Kitten,3,September,0,Mix,Black,Healthy/Normal,0
Cat,1,Positive,86,Puppy/Kitten,9,February,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,492,Young Adult,4,January,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,4387,Senior,4,April,0,Mix,Black,Healthy/Normal,0
Dog,0,Positive,168,Puppy/Kitten,3,June,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,2056,Adult,228,November,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,101,Puppy/Kitten,4,October,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,1189,Adult,92,May,1,Pure,White,Healthy/Normal,0
Dog,0,Neutral,554,Young Adult,4,January,0,Mix,Brown,Life Stage/Developmental,0
Cat,0,Neutral,735,Young Adult,4,December,0,Pure,Black,Healthy/Normal,0
Cat,0,Positive,97,Puppy/Kitten,5,October,1,Pure,Black,Healthy/Normal,0
Cat,1,Neutral,7308,Senior,2,February,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,1583,Adult,113,September,1,Mix,White,Healthy/Normal,0
Dog,0,Neutral,735,Young Adult,5,December,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,1643,Adult,181,July,1,Mix,Black,Injured,0
Dog,1,Positive,365,Puppy/Kitten,1,February,0,Mix,White,Healthy/Normal,0
Dog,1,Positive,65,Puppy/Kitten,4,August,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,57,Puppy/Kitten,19,February,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,3224,Senior,4,September,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,186,Puppy/Kitten,6,April,1,Mix,Gold,Healthy/Normal,0
Dog,0,Neutral,1100,Adult,3,November,0,Mix,White,Injured,0
Dog,1,Positive,138,Puppy/Kitten,16,November,1,Pure,Tricolor,Healthy/Normal,0
Cat,1,Neutral,183,Puppy/Kitten,2,March,1,Mix,Grey,Healthy/Normal,0
Cat,1,Neutral,109,Puppy/Kitten,1,July,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,69,Puppy/Kitten,39,July,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,1101,Adult,6,May,1,Mix,Red,Healthy/Normal,0
Cat,1,Neutral,41,Puppy/Kitten,5,October,0,Pure,Brown,Healthy/Normal,0
Dog,0,Negative,734,Young Adult,3,December,0,Pure,Red,Healthy/Normal,0
Dog,1,Positive,2813,Senior,3,June,1,Mix,White,Healthy/Normal,0
Dog,0,Positive,218,Puppy/Kitten,4,December,1,Pure,White,Healthy/Normal,0
Dog,0,Positive,68,Puppy/Kitten,6,October,1,Mix,White,Healthy/Normal,0
Cat,0,Positive,73,Puppy/Kitten,64,May,1,Pure,Brown,Life Stage/Developmental,0
Cat,1,Positive,588,Young Adult,15,December,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,366,Puppy/Kitten,4,February,1,Mix,Brown,Injured,0
